id,link,screen_name,source,text,time,user_id
925827789852352512,https://www.twitter.com/cathymcmorris/statuses/925827789852352512,cathymcmorris,TweetDeck,Don’t forget! Text TAXREFORM to 50589 to be the first to see our new #taxreform plan. http://pbs.twimg.com/media/DNkkZuaX0AIzL5Q.jpg,2017-11-01T20:52:00Z,17976923
925827785268097024,https://www.twitter.com/RepBarbaraLee/statuses/925826379689676802,LGBTEqCaucus,Twitter Web Client,"RT @RepBarbaraLee Today is the big day! #GetCovered &amp; spread the word on #OpenEnrollment. 

http://CoveredCA.com

https://www.washingtonpost.com/national/health-science/aca-insurance-exchanges-open-for-fifth-year-after-republicans-fail-to-kill-them-off/2017/11/01/d77afd64-be58-11e7-97d9-bdab5a0ab381_story.html?utm_term=.967635a34f91",2017-11-01T20:51:59Z,1392282998
925827759498256392,https://www.twitter.com/RepRonKind/statuses/925827759498256392,RepRonKind,Twitter Web Client,"I hope you can join me at my Veterans Town Halls in La Crosse and Eau Claire on Friday, Nov. 10. Learn more here: http://bit.ly/2ym0P0b http://pbs.twimg.com/media/DNkzDnkXcAAXXdm.jpg",2017-11-01T20:51:53Z,112740986
925827752938430464,https://www.twitter.com/SeafarersUnion/statuses/925803257951408131,RepRickLarsen,Twitter for Android,"RT @SeafarersUnion No letup in Philadelphia, where SIU members continue gathering and loading relief supplies for Puerto Rico. #1u #PuertoRicoRelief http://pbs.twimg.com/media/DNkdD9cX4AASE4x.jpg http://pbs.twimg.com/media/DNkdD9dX0AEiEqM.jpg",2017-11-01T20:51:52Z,404132211
925827726291947520,https://www.twitter.com/RepGwenMoore/statuses/925827726291947520,RepGwenMoore,Twitter for iPhone,These talented @NicoletKnights students visited my office to discuss 🇮🇱 as part of @AIPAC Schusterman Advocacy Institute High School Summit. http://pbs.twimg.com/media/DNkzZskWsAA3mtG.jpg,2017-11-01T20:51:45Z,22669526
925827698626322437,https://www.twitter.com/SenMurphyOffice/statuses/925827698626322437,SenMurphyOffice,Twitter Web Client,"Murphy, Blumenthal statement on nomination of John H. Durham to serve as U.S. Attorney for the District of CT https://www.murphy.senate.gov/newsroom/press-releases/murphy-blumenthal-statement-on-nomination-of-john-h-durham-to-serve-as-us-attorney-for-district-of-connecticut",2017-11-01T20:51:39Z,2853793517
925827630427004928,https://www.twitter.com/RosLehtinen/statuses/925827630427004928,RosLehtinen,Twitter Web Client,Intro'd resolution outlining US policies to support #Tibetan people against #Chinese repression w/ @RepEliotEngel @RepTedYoho @BradSherman http://pbs.twimg.com/media/DNkzPpVXkAAGS2n.jpg,2017-11-01T20:51:22Z,14275291
925827424067227650,https://www.twitter.com/SenBooker/statuses/925827424067227650,SenBooker,Buffer,"Check out our resource guide for help to #GetCovered &amp; enroll in quality, affordable health plans: http://bit.ly/2ynP3ST",2017-11-01T20:50:33Z,2167097881
925827396955144192,https://www.twitter.com/RepWilson/statuses/925827396955144192,RepWilson,Twitter Web Client,I recently held a field hearing on nursing home preparedness to help ensure tragedies like the deaths in Hollywood Hills never happen again. http://pbs.twimg.com/media/DNkzGYgW4AASfRT.jpg,2017-11-01T20:50:27Z,234014087
925827219674497025,https://www.twitter.com/JeffFortenberry/statuses/925827219674497025,JeffFortenberry,Twitter Web Client,Today my Lincoln office held interviews w those who applied for US  Military Academy Noms. Great to see young people eager to serve country,2017-11-01T20:49:44Z,18805303
925826973624078336,https://www.twitter.com/RepCharlieCrist/statuses/925826973624078336,RepCharlieCrist,Twitter Web Client,Meet our staff at #USFSP Veterans Expo next Thurs. 10am-2pm. Hear how our office can help Pinellas #veterans. More: http://www.usfsp.edu/veterans http://pbs.twimg.com/media/DNkyXELWAAEJwFy.jpg,2017-11-01T20:48:46Z,816030424778543104
925826963746578434,https://www.twitter.com/JeffMerkley/statuses/925826963746578434,JeffMerkley,Twitter for iPhone,"Exactly. It's a bank heist like we've never seen before – and we have to stop it. https://twitter.com/jeffdsachs/status/925110351162589184 QT @JeffDSachs Tax cuts are daylight robbery by Republican plutocrats led by Trump, Mnuchin, Cohn, Koch Brothers. See my article: http://edition.cnn.com/2017/10/30/opinions/trump-tax-cuts-sachs-opinion/index.html",2017-11-01T20:48:43Z,223166587
925826860822515713,https://www.twitter.com/DemCloakroom/statuses/925826860822515713,DemCloakroom,Twitter Web Client,"Rep. Cardenas's Amendment - Passed by Voice Vote
AT 4:45  pm the House began debate on Reps DeFazio/Schrader/Walden Amendment",2017-11-01T20:48:19Z,2557507771
925826852706574339,https://www.twitter.com/RepCloakroom/statuses/925826852706574339,RepCloakroom,Twitter Web Client,We have begun 10 minutes of debate on the Rep. DeFazio (D-OR) {@RepPeterDeFazio} Amendment No. 5,2017-11-01T20:48:17Z,1137600571
925826835514044419,https://www.twitter.com/SenSherrodBrown/statuses/925826835514044419,SenSherrodBrown,Twitter Web Client,"What Washington and Wall Street don’t seem to understand is that workers drive our economy, not corporations. #StandWithWorkers",2017-11-01T20:48:13Z,43910797
925826783496278016,https://www.twitter.com/SenKamalaHarris/statuses/925826783496278016,SenKamalaHarris,Sprout Social,"Hoy, inscríbase y obtenga cobertura médica: https://www.cuidadodesalud.gov/es/coverage/",2017-11-01T20:48:00Z,803694179079458816
925826765867700224,https://www.twitter.com/RepJimBanks/statuses/925826765867700224,RepJimBanks,Twitter Web Client,Today I held a roundtable with @DeptVetAffairs &amp; med device companies to ensure vets have continued access to quality medical devices. http://pbs.twimg.com/media/DNkyfIGWkAAzwRA.jpg http://pbs.twimg.com/media/DNkyeyoX4AE4gJU.jpg http://pbs.twimg.com/media/DNkyeyrW0AASBRj.jpg,2017-11-01T20:47:56Z,816131319033950208
925826751699345408,https://www.twitter.com/RepCloakroom/statuses/925826751699345408,RepCloakroom,Twitter Web Client,The Rep. Cardenas (D-CA) {@RepCardenas} Amendment No. 4 was adopted by voice,2017-11-01T20:47:53Z,1137600571
925826667402223617,https://www.twitter.com/SusanWBrooks/statuses/925826667402223617,SusanWBrooks,Twitter for iPhone,📱You can now receive #TaxReform updates &amp; breaking news immediately on your cell phones! Text “TAX REFORM” to 50589 to see how our plan will help you &amp; your family,2017-11-01T20:47:33Z,1074101017
925826636972470277,https://www.twitter.com/MobiUnmanned/statuses/925769877041958912,boblatta,Twitter for iPhone,RT @MobiUnmanned #SubDCCP Chair @boblatta underscores importance of #AutonomousVehicle deployment to improve #mobility #MobilityUnmanned,2017-11-01T20:47:25Z,15394954
925826591099416576,https://www.twitter.com/boblatta/statuses/925826591099416576,boblatta,Twitter for iPhone,Spoke today at the #MobilityUnmanned Conference today about the bipartisan #SELFDRIVE Act http://pbs.twimg.com/media/DNkyX4oW4AAKTmU.jpg,2017-11-01T20:47:15Z,15394954
925826532626513921,https://www.twitter.com/JasonSmithMO/statuses/925826532626513921,JasonSmithMO,TweetDeck,"US history calendar – on Nov 1, 1800, John Adams moves in at 1600 Pennsylvania Ave, becomes first presidential occupant of White House",2017-11-01T20:47:01Z,26653478
925826487437185024,https://www.twitter.com/RepJasonLewis/statuses/925826487437185024,RepJasonLewis,Twitter Web Client,"Hope to see everyone there! #MN02 https://twitter.com/mmgillwriter/status/925824935863386112 QT @mmgillwriter Tomorrow, 2:30pm, a smart panel talks #sentencingreform w/ @BobbyScott @RepJasonLewis. Details here: http://famm.org/wp-content/uploads/2017/11/Briefing-Flyer-updated.jpg",2017-11-01T20:46:50Z,816047090849746945
925826446114918401,https://www.twitter.com/tomemmer/statuses/925826446114918401,tomemmer,Twitter Web Client,Learn how you can help #TurnMNRed in 2018 with this training program Saturday 11/4 @mncd6gop https://twitter.com/Kdpoindexter/status/923296459490861057 QT @Kdpoindexter Minnesota is kicking off our election season on Nov 4. Join us and learn how to #LeadRight Sign up ➡️ https://gop.com/republican-leadership-initiative/?utm_source=MN #mngop,2017-11-01T20:46:40Z,72431423
925826416477863936,https://www.twitter.com/CoveredCA/statuses/925772005445472256,RepJuanVargas,Twitter Web Client,RT @CoveredCA Open Enrollment is here! Find out what name-brand coverage &amp; financial help for 2018 is available for you. http://bit.ly/2ygbSbd http://pbs.twimg.com/tweet_video_thumb/DNkAu17UQAAQuHd.jpg https://video.twimg.com/tweet_video/DNkAu17UQAAQuHd.mp4,2017-11-01T20:46:33Z,1260172386
925826379689676802,https://www.twitter.com/RepBarbaraLee/statuses/925826379689676802,RepBarbaraLee,Twitter Web Client,"Today is the big day! #GetCovered &amp; spread the word on #OpenEnrollment. 

http://CoveredCA.com

https://www.washingtonpost.com/national/health-science/aca-insurance-exchanges-open-for-fifth-year-after-republicans-fail-to-kill-them-off/2017/11/01/d77afd64-be58-11e7-97d9-bdab5a0ab381_story.html?utm_term=.967635a34f91",2017-11-01T20:46:24Z,248735463
925826310676602883,https://www.twitter.com/DavidOliverKOLR/statuses/925825338550243329,auctnr1,Twitter for iPhone,RT @DavidOliverKOLR Prosecutors and defense team rest in murder trial against Craig Wood.   Wood declines to testify.   Closing arguments tomorrow at 9am.,2017-11-01T20:46:08Z,21572351
925826270012821505,https://www.twitter.com/SenBennetCO/statuses/925826270012821505,SenBennetCO,Twitter Web Client,Good to hear from these Colorado emergency medicine providers who applauded Senate passage of #EMS bill &amp; had ideas to fight #opioidcrisis. http://pbs.twimg.com/media/DNkxFSRW4AIjh-U.jpg http://pbs.twimg.com/media/DNkx8EpW4AIbMVT.jpg,2017-11-01T20:45:58Z,224285242
925826245522227202,https://www.twitter.com/HumaneSociety/statuses/925822574143115264,PeterRoskam,Twitter Web Client,RT @HumaneSociety Many thanks to @PeterRoskam for introducing the PACE Act to strengthen animal fighting prohibitions! https://twitter.com/waynepacelle/status/925797256187580416 QT @waynepacelle Culture no excuse for cruelty. Lawmakers push bill to eliminate U.S. sanctuaries for cockfighting. https://blog.humanesociety.org/wayne/2017/11/new-initiative-congress-takes-aim-staged-animal-fighting-every-corner-u-s.html http://pbs.twimg.com/media/DNkXr1nWkAApnPa.jpg,2017-11-01T20:45:52Z,20015903
925826065410510848,https://www.twitter.com/RepLawrence/statuses/925826065410510848,RepLawrence,Twitter for iPhone,Submit questions for a #JobsForAmerica Twitter Q&amp;A on creating genuine financial &amp; retirement security. The co-chairs will answer Thursday.,2017-11-01T20:45:09Z,2863006655
925825996107939840,https://www.twitter.com/RepCarbajal/statuses/925825996107939840,RepCarbajal,TweetDeck,"Open Enrollment period begins today through Jan. 31st, visit http://coveredca.com now &amp; #GetCovered! http://pbs.twimg.com/ext_tw_video_thumb/925825762111971334/pu/img/_eEpfCANDA9zm7lw.jpg https://video.twimg.com/ext_tw_video/925825762111971334/pu/vid/1280x720/n7D9_tbopUq0BphE.mp4",2017-11-01T20:44:53Z,816157667882373120
925825966416556032,https://www.twitter.com/NitaLowey/statuses/925801060761067520,RepRaskin,Twitter Web Client,RT @NitaLowey Proud to join amicus brief supporting #LGBT rights. Businesses should NOT be given legal cover to discriminate. http://thehill.com/business-a-lobbying/358198-dems-back-same-sex-couple-in-wedding-cake-case,2017-11-01T20:44:46Z,806906355214852096
925825959231664128,https://www.twitter.com/BradSherman/statuses/925825959231664128,BradSherman,Twitter Web Client,As a nation we mourn the victims of the violence in New York. We are grateful for the courageous first responders who ended the attack.,2017-11-01T20:44:44Z,30216513
925825919713009664,https://www.twitter.com/USAsiaPacific/statuses/925825202986061825,RepAmata,TweetDeck,"RT @USAsiaPacific 10 #Pacific leaders visit @StateDept for a 3-week program on econ dev, civic participation, cultural preservation &amp; education🇳🇿🇨🇰🇼🇸🇹🇴🇸🇧🇺🇸! http://pbs.twimg.com/media/DNkv4B5X0AAKhJQ.jpg",2017-11-01T20:44:34Z,3026622545
925825723092361217,https://www.twitter.com/RepMcEachin/statuses/925717061006970881,LGBTEqCaucus,Twitter Web Client,RT @RepMcEachin Don’t forget – if you qualified for a subsidy last year; you will almost certainly qualify again next year. #GetCovered,2017-11-01T20:43:48Z,1392282998
925825635498561536,https://www.twitter.com/RepGallagher/statuses/925825475775168513,RepDonBacon,Twitter for iPhone,RT @RepGallagher Thank you to both @RepDonBacon for supporting my trauma-informed care resolution and @FLTonetteWalker for your continued leadership on this critical issue. #HRes443 https://twitter.com/RepDonBacon/status/925817711611011072 QT @RepDonBacon Thank you @FLTonetteWalker for being a TIC champion and @RepGallagher for introducing this important resolution in the House. #HRes443 https://twitter.com/FLTonetteWalker/status/925817191475408897,2017-11-01T20:43:27Z,818975124460335106
925825568574189569,https://www.twitter.com/DarrellIssa/statuses/925825568574189569,DarrellIssa,TweetDeck,Add your name —&gt; Should California repeal the new $52 billion gas tax increase that took effect today? https://issa.house.gov/news-room/in-the-news/weigh-should-ca-repeal-gas-tax-increase,2017-11-01T20:43:11Z,22509548
925825554376548352,https://www.twitter.com/DemCloakroom/statuses/925825554376548352,DemCloakroom,Twitter Web Client,"Rep O'Halleran Amendment Requested a Recorded Vote
AT 4:43 pm the House began debate on Rep. Cardenas's Amendment",2017-11-01T20:43:07Z,2557507771
925825552254193667,https://www.twitter.com/RepCloakroom/statuses/925825552254193667,RepCloakroom,Twitter Web Client,We have begun 10 minutes of debate on the Rep. Cardenas (D-CA) {@RepCardenas} Amendment No. 4,2017-11-01T20:43:07Z,1137600571
925825529139421186,https://www.twitter.com/RepLloydDoggett/statuses/925825529139421186,RepLloydDoggett,TweetDeck,"By delaying bill &amp; not postponing hearing, GOP sabotages ability to offer amdts, public review, indepen &amp; thorough analysis, &amp; fair debate. https://twitter.com/WaysMeansCmte/status/925794522331828224 QT @WaysMeansCmte NEW---&gt; @RepRichardNeal to @RepKevinBrady: Delay the tax reform markup.

""It's better to do this right than to do it fast."" http://pbs.twimg.com/media/DNkVH4-X0AEitXS.jpg",2017-11-01T20:43:01Z,153944899
925825475775168513,https://www.twitter.com/RepGallagher/statuses/925825475775168513,RepGallagher,Twitter Web Client,Thank you to both @RepDonBacon for supporting my trauma-informed care resolution and @FLTonetteWalker for your continued leadership on this critical issue. #HRes443 https://twitter.com/RepDonBacon/status/925817711611011072 QT @RepDonBacon Thank you @FLTonetteWalker for being a TIC champion and @RepGallagher for introducing this important resolution in the House. #HRes443 https://twitter.com/FLTonetteWalker/status/925817191475408897,2017-11-01T20:42:49Z,815966620300480514
925825475536216064,https://www.twitter.com/RepWesterman/statuses/925825475536216064,RepWesterman,Twitter Web Client,"@BMWeber701 @NatResources @SpeakerRyan @westerncaucus @SteveScalise @GOPLeader Healthier forests are good for the environment, sequester CO2, and provide clean air, clean water, and better habitats for wildlife.",2017-11-01T20:42:49Z,2852998461
925825394351247360,https://www.twitter.com/RepMoBrooks/statuses/925825394351247360,RepMoBrooks,Twitter Web Client,I strongly support @POTUS call to end harmful visa lottery &amp; chain migration &amp; am a cosponsor of bills to end both. https://www.numbersusa.com/news/pres-trump-calls-ending-visa-lottery-and-chain-migration,2017-11-01T20:42:29Z,237299871
925825378811301889,https://www.twitter.com/RepCloakroom/statuses/925825378811301889,RepCloakroom,Twitter Web Client,A recorded vote was requested on Rep. O'Halleran (D-AZ) {@RepOHalleran} Amendment No. 3,2017-11-01T20:42:25Z,1137600571
925825371936886784,https://www.twitter.com/MarkWarner/statuses/925825371936886784,MarkWarner,Twitter Web Client,"Big day with #TechHearings, but don’t forget that today is DAY 1 of ACA open enrollment. #GetCovered https://twitter.com/GetUSCovered/status/925776962081214464 QT @GetUSCovered Need health coverage? Find an affordable plan that meets your needs and #GetCoveredNow → http://HealthCare.gov http://pbs.twimg.com/media/DNjOOPgX0AABon7.jpg",2017-11-01T20:42:24Z,7429102
925825228634316801,https://www.twitter.com/gazettextra/statuses/925372061018611712,PRyan,Twitter Web Client,RT @gazettextra Ryan focuses on tax reform in Darien http://dlvr.it/PyWN4B,2017-11-01T20:41:50Z,733751245
925825095972638720,https://www.twitter.com/RepDLamborn/statuses/925825095972638720,RepDLamborn,Twitter Web Client,NASA Astronaut Jack Fischer came by to discuss his recent mission aboard the International Space Station (ISS) as part of Expedition 50/51. http://pbs.twimg.com/media/DNkwvtvWkAUdqyw.jpg http://pbs.twimg.com/media/DNkw2EBXUAE3DNy.jpg,2017-11-01T20:41:18Z,584012853
925824996387229702,https://www.twitter.com/RepAdamSchiff/statuses/925821285438980097,RepAndreCarson,Twitter Web Client,"RT @RepAdamSchiff Russian social media campaign sought to hurt Clinton, help Trump &amp; sow discord. All ads must be released.

A sample: https://democrats-intelligence.house.gov/news/documentsingle.aspx?DocumentID=330 http://pbs.twimg.com/media/DNktaVBW4AA9eLc.jpg",2017-11-01T20:40:54Z,199325935
925824924266258432,https://www.twitter.com/SenPatRoberts/statuses/925824924266258432,SenPatRoberts,TweetDeck,TUNE IN tomorrow at 10am ET for the groundbreaking of the Eisenhower Memorial @IStillLikeIke! Watch LIVE here: https://www.facebook.com/SenPatRoberts/videos/1678494042195654/ http://pbs.twimg.com/media/DNkwwc5X4AIr8Ka.jpg,2017-11-01T20:40:37Z,75364211
925824715457024003,https://www.twitter.com/RepWilson/statuses/925824715457024003,RepWilson,Twitter Web Client,"@realDonaldTrump needs a history lesson. America's greatness is due in large part to immigrants. We are still a nation of immigrants, https://twitter.com/HouseJudDems/status/925819560892256256 QT @HouseJudDems 🆕 Top Judiciary, @HomelandDems &amp; @OfficialCBC Dems on @realDonaldTrump’s Call to End the Diversity #Visa Program🆕

https://medium.com/the-committee-on-the-judiciary/top-judiciary-homeland-cbc-dems-on-trumps-call-to-end-the-diversity-visa-program-president-is-d3b3e361b47a",2017-11-01T20:39:47Z,234014087
925824710885158915,https://www.twitter.com/RepWesterman/statuses/925824710885158915,RepWesterman,Media Studio,"Every day we delay, the problem gets worse. That is why I urge my colleagues to pass the Resilient Federal Forests Act. cc: @NatResources http://pbs.twimg.com/amplify_video_thumb/925822673292230656/img/5Q04Ek5AdCgcAW1P.jpg https://video.twimg.com/amplify_video/925822673292230656/pl/anxn17Z6FjrltzyB.m3u8",2017-11-01T20:39:46Z,2852998461
925824590454099969,https://www.twitter.com/SBGC2C/statuses/925820953061462016,RepLaHood,Twitter for iPhone,RT @SBGC2C .@RepLaHood: “I think it’s vital that we reauthorize the CHIP program” @KHQA #C2C http://pbs.twimg.com/ext_tw_video_thumb/925820869070544899/pu/img/M-qhdGNyDXqpx6z8.jpg https://video.twimg.com/ext_tw_video/925820869070544899/pu/vid/320x180/pSYpQ0bx-Wlht3FK.mp4,2017-11-01T20:39:18Z,3686482216
925824547944910848,https://www.twitter.com/realDonaldTrump/statuses/925686558304464897,RepMoBrooks,Twitter Web Client,"RT @realDonaldTrump We are fighting hard for Merit Based immigration, no more Democrat Lottery Systems. We must get MUCH tougher (and smarter).  @foxandfriends",2017-11-01T20:39:07Z,237299871
925824448548220929,https://www.twitter.com/RepMeehan/statuses/925824448548220929,RepMeehan,TweetDeck,"November is #NationalDiabetesMonth, learn about prevention and treatment options here: http://1.usa.gov/1RCAr1D",2017-11-01T20:38:44Z,248850174
925824395700039681,https://www.twitter.com/daveloebsack/statuses/925824395700039681,daveloebsack,Twitter Web Client,Proud to earn 100% on Food Policy Action's 2017 Scorecard by supporting good food policies for families! http://foodpolicyaction.org/Scorecard/ #VoteFood,2017-11-01T20:38:31Z,510516465
925824189449326592,https://www.twitter.com/SenTomCotton/statuses/925824189449326592,SenTomCotton,Media Studio,ICYMI – I questioned Twitter’s general counsel on cooperation with U.S. intelligence services today. WATCH: http://pbs.twimg.com/amplify_video_thumb/925816601890426880/img/3dsVZUKuu0lakrks.jpg https://video.twimg.com/amplify_video/925816601890426880/vid/640x360/yuKsNrP9ADOfK5gm.mp4,2017-11-01T20:37:42Z,968650362
925824157996212224,https://www.twitter.com/repjoecrowley/statuses/925821757646290944,LGBTEqCaucus,Twitter Web Client,RT @repjoecrowley Open Enrollment starts TODAY! Don't wait until the last-minute to purchase health insurance. Visit http://nystateofhealth.ny.gov and #GetCovered! http://pbs.twimg.com/media/DNAYnThXcAAgJoe.jpg,2017-11-01T20:37:34Z,1392282998
925824151797018625,https://www.twitter.com/RepJohnDuncanJr/statuses/925824151797018625,RepJohnDuncanJr,Twitter Web Client,16 years is too long. Hear my thoughts on Afghanistan from the @GOPoversight National Security hearing today. https://youtu.be/asM5GVG0P5s,2017-11-01T20:37:33Z,1883356866
925824116124540928,https://www.twitter.com/HouseJudDems/statuses/925819560892256256,RepHankJohnson,Twitter Web Client,"RT @HouseJudDems 🆕 Top Judiciary, @HomelandDems &amp; @OfficialCBC Dems on @realDonaldTrump’s Call to End the Diversity #Visa Program🆕

https://medium.com/the-committee-on-the-judiciary/top-judiciary-homeland-cbc-dems-on-trumps-call-to-end-the-diversity-visa-program-president-is-d3b3e361b47a",2017-11-01T20:37:24Z,24745957
925824103373733891,https://www.twitter.com/MiaBLove/statuses/925824103373733891,MiaBLove,Twitter Web Client,http://pbs.twimg.com/media/DNkvUh1XcAAYI-u.jpg,2017-11-01T20:37:21Z,343171266
925824084130369536,https://www.twitter.com/RepDianaDeGette/statuses/925824084130369536,RepDianaDeGette,Twitter Web Client,".@POTUS'#opioids commission has produced some substantive ideas, but they mean nothing without strong funding. http://bit.ly/2z4dxA5",2017-11-01T20:37:17Z,28599820
925824072705101826,https://www.twitter.com/SenatorLeahy/statuses/925824072705101826,SenatorLeahy,TweetDeck,"Are you a student or recent grad interested in a Spring internship in my offices in Vermont or DC? How to apply: 

https://www.leahy.senate.gov/services/internships/",2017-11-01T20:37:14Z,242836537
925824003574587393,https://www.twitter.com/RepMikeRogersAL/statuses/925824003574587393,RepMikeRogersAL,Instagram,Today I am taking a break to play tag with an inspiring young lady named Ella.  Ella has… https://www.instagram.com/p/Ba913j6B4xH/,2017-11-01T20:36:58Z,33977070
925823976110161920,https://www.twitter.com/OversightDems/statuses/925823976110161920,OversightDems,Twitter Web Client,.@RepCummings to #Gowdy: Subpoena #HHS and the #WhiteHouse for Documents Withheld on Private Flights. https://medium.com/oversightdems/subpoena-to-white-house-and-hhs-for-documents-withheld-on-private-flights-2910633f8806,2017-11-01T20:36:51Z,31122582
925823964290650112,https://www.twitter.com/RepCarbajal/statuses/925819298886582272,LGBTEqCaucus,Twitter Web Client,"RT @RepCarbajal LGBTQ community deserves equal access, businesses must be #opentoall. Proud to join @RepSeanMaloney's amici brief supporting #LGBTQ rights. https://twitter.com/RepSeanMaloney/status/925726700171821057 QT @RepSeanMaloney WATCH LIVE: Announcing amicus brief in key #LGBTQ rights case. #opentoall https://www.pscp.tv/w/bMh5VjQ2NDc0ODZ8MVBsS1FRbmdZUlZLRdEEUcQvmYKQxDfl4XY2NiPOqdOtCXGPrDO5qGELHvXh",2017-11-01T20:36:48Z,1392282998
925823920460189696,https://www.twitter.com/HouseJudDems/statuses/925819560892256256,RepEspaillat,Twitter Web Client,"RT @HouseJudDems 🆕 Top Judiciary, @HomelandDems &amp; @OfficialCBC Dems on @realDonaldTrump’s Call to End the Diversity #Visa Program🆕

https://medium.com/the-committee-on-the-judiciary/top-judiciary-homeland-cbc-dems-on-trumps-call-to-end-the-diversity-visa-program-president-is-d3b3e361b47a",2017-11-01T20:36:38Z,817076257770835968
925823902009438208,https://www.twitter.com/DemCloakroom/statuses/925823902009438208,DemCloakroom,Twitter Web Client,"Rep Khanna Amendment requested a recorded vote
AT 4:36 pm the House began debate on Rep. OHalleran Amendment",2017-11-01T20:36:33Z,2557507771
925823881537052672,https://www.twitter.com/RepCloakroom/statuses/925823881537052672,RepCloakroom,Twitter Web Client,We have begun 10 minutes of debate on the Rep. O'Halleran (D-AZ) {@RepOHalleran} Amendment No. 3,2017-11-01T20:36:28Z,1137600571
925823789845438470,https://www.twitter.com/CongressmanRaja/statuses/925821222302179329,LGBTEqCaucus,Twitter Web Client,RT @CongressmanRaja Proud to join my colleagues in speaking out against discrimination http://www.washingtonblade.com/2017/11/01/house-dems-take-stand-against-anti-gay-baker-in-supreme-court-case/,2017-11-01T20:36:07Z,1392282998
925823734614843398,https://www.twitter.com/HealthCareGov/statuses/925715274799644672,CAPAC,Twitter Web Client,"RT @HealthCareGov Open Enrollment starts today, Nov 1, and runs through Dec 15.
http://go.hc.gov/2iUCibO
#WednesdayWisdom http://pbs.twimg.com/amplify_video_thumb/925715204029153281/img/97x3PZy3hgx98Wtk.jpg https://video.twimg.com/amplify_video/925715204029153281/vid/432x360/PNpGo1KDxOioK4QK.mp4",2017-11-01T20:35:53Z,192955168
925823717980213248,https://www.twitter.com/TulsiGabbard/statuses/925823717980213248,TulsiGabbard,Twitter Web Client,"We are responsible for assisting Puerto Rico through their recovery. We can't abandon people without electricity, medicine, or clean water.",2017-11-01T20:35:49Z,26637348
925823717715869698,https://www.twitter.com/RepCloakroom/statuses/925823717715869698,RepCloakroom,Twitter Web Client,A recorded vote was requested on the Rep. Khanna (D-CA) {@RepRoKhanna} Amendment No. 2,2017-11-01T20:35:49Z,1137600571
925823623016919041,https://www.twitter.com/RepGwenMoore/statuses/925823623016919041,RepGwenMoore,Twitter for iPhone,"Everyone needs to read this, regardless of party affiliation. #VoterID laws are voting suppression tools, plain &amp; simple. Thanks @AriBerman! https://twitter.com/ariberman/status/921021441654624256 QT @AriBerman Wisconsin’s voter ID law blocked tens of thousands from polls &amp; tipped state to Trump. My cover story @motherjones http://www.motherjones.com/politics/2017/10/voter-suppression-wisconsin-election-2016/",2017-11-01T20:35:27Z,22669526
925823597968613376,https://www.twitter.com/BillPascrell/statuses/925823597968613376,BillPascrell,Twitter Web Client,"Time to #GetCovered! Visit http://www.HealthCare.gov, call 1-800-318-2596, or find in-person assistance at https://localhelp.healthcare.gov by Dec. 15. http://pbs.twimg.com/tweet_video_thumb/DNkuvxJWkAIJJOi.jpg https://video.twimg.com/tweet_video/DNkuvxJWkAIJJOi.mp4",2017-11-01T20:35:21Z,74508260
925823575948480517,https://www.twitter.com/FinancialCmte/statuses/925823575948480517,FinancialCmte,TweetDeck,Chairman @RepHensarling: Senators Should Look Out for Interests of Taxpayers and Confirm Scott Garrett http://bit.ly/2hvYftS http://pbs.twimg.com/media/DNkvdglWAAAo4Oe.jpg,2017-11-01T20:35:16Z,42924141
925823313145946112,https://www.twitter.com/robperillo/statuses/925822673107767304,RepClayHiggins,TweetDeck,RT @robperillo .Major flooding on Ambassador Caffery in front of Home Depot...stay off roads for next hour! #lawx http://pbs.twimg.com/media/DNkuzN_W0AA7X05.jpg,2017-11-01T20:34:13Z,843636970538618880
925823174880702464,https://www.twitter.com/senrobportman/statuses/925823174880702464,senrobportman,Twitter Web Client,It is especially imp't that Senate move on #STOPAct to stop flow of fentanyl into our states. Will help save lives: http://bit.ly/2hvNJ6a http://pbs.twimg.com/media/DNkvNovXkAE7hD7.jpg,2017-11-01T20:33:40Z,18915145
925823117917814785,https://www.twitter.com/barrassoforwyo/statuses/925823117917814785,barrassoforwyo,Sprout Social,.@EPAScottPruitt’s decision to replace EPA “experts” was wise. Now rural states like Wyoming will be represented! https://goo.gl/1W1xVi,2017-11-01T20:33:26Z,499268312
925823044488171521,https://www.twitter.com/cathymcmorris/statuses/925810637984411659,HouseGOP,TweetDeck,"RT @cathymcmorris For me, #taxreform is about helping everyone reach their full potential. http://pbs.twimg.com/amplify_video_thumb/918182861341159425/img/LdEGwdBVBs54wnso.jpg https://video.twimg.com/amplify_video/918182861341159425/vid/1280x720/aL8-Mfk_ZVqcOXDE.mp4",2017-11-01T20:33:09Z,15207668
925822894495682563,https://www.twitter.com/Slate/statuses/925816513625509889,timkaine,Twitter for iPhone,RT @Slate .@timkaine on how Niger and Trump have stirred new anxieties about America’s Forever War http://slate.me/2lEcstp http://pbs.twimg.com/media/DNkpNjOWAAA9NBP.jpg,2017-11-01T20:32:33Z,172858784
